Order_ID,Order_Date,Customer_ID,Age_Group,Region,Acquisition_Channel,Device_Type,Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Discount_Amount,Total_Before_Discount,Total_After_Discount,Payment_Method,Delivery_Days,Is_Returned,Return_Reason,Rating
ORD10165,2023-03-16,CUST00780,46-55,West,Email,Desktop,Home & Kitchen,Mixer Grinder,6208.56,2,5,620.86,12417.12,11796.26,Credit Card,6,No,,5.0
ORD10166,2023-08-21,CUST00751,18-25,North,Referral,Desktop,Beauty,Face Cream,723.71,3,15,325.67,2171.13,1845.46,Debit Card,8,No,,5.0
ORD10167,2023-06-22,CUST00580,46-55,North,Organic Search,Tablet,Books,Self Help,447.36,3,10,134.21,1342.08,1207.87,Net Banking,9,No,,4.0
ORD10168,2023-08-22,CUST00932,18-25,East,Organic Search,Tablet,Electronics,Smartphone,47036.18,2,25,23518.09,94072.36,70554.27,UPI,1,No,,1.6
ORD10169,2023-07-22,CUST00774,26-35,South,Referral,Mobile,Home & Kitchen,Air Fryer,6346.59,2,0,0.0,12693.18,12693.18,COD,5,No,,7.9
ORD10170,2023-08-05,CUST00826,18-25,South,Direct,Tablet,Beauty,Lipstick,209.29,3,0,0.0,627.87,627.87,Debit Card,3,No,,4.0
ORD10171,2023-08-14,CUST00644,36-45,South,Organic Search,Mobile,Electronics,Tablet,38164.56,5,0,0.0,190822.8,190822.8,Debit Card,6,No,,4.3
ORD10172,2023-08-08,CUST00255,36-45,North,Direct,Desktop,Toys,LEGO Set,3947.87,4,15,2368.72,15791.48,13422.76,Debit Card,6,No,,4.0
ORD10173,2023-11-27,CUST00813,55+,Central,Organic Search,Tablet,Sports,Badminton Set,1822.85,4,10,729.14,7291.4,6562.26,Credit Card,1,No,,5.0
ORD10174,2023-07-07,CUST00789,18-25,North,Email,Tablet,Home & Kitchen,Bedsheet,829.96,-1,20,829.96,4149.8,3319.84,UPI,9,No,,4.2
ORD10175,2023-02-12,CUST00157,26-35,South,Referral,Desktop,Beauty,Serum,2394.49,4,20,1915.59,9577.96,7662.37,Net Banking,9,No,,2.0
ORD10176,2023-01-30,CUST00057,26-35,South,Direct,Mobile,Sports,Yoga Mat,1120.34,4,5,224.07,4481.36,4257.29,Debit Card,4,Yes,Changed Mind,4.8
ORD10177,2023-07-10,CUST00895,26-35,West,Social Media,Tablet,Books,Textbook,1236.81,3,0,0.0,3710.43,3710.43,Credit Card,3,No,,4.7
ORD10178,2023-09-19,CUST00106,46-55,North,Organic Search,Mobile,Home & Kitchen,Cookware Set,4951.43,4,25,4951.43,19805.72,14854.29,Debit Card,6,Yes,Wrong Item,3.6
ORD10179,2023-01-19,CUST00732,36-45,East,Social Media,Mobile,Electronics,Smart Watch,8551.58,2,0,0.0,17103.16,17103.16,COD,9,No,,4.5
ORD10180,2023-04-25,CUST00477,46-55,West,Organic Search,Desktop,Home & Kitchen,Air Fryer,7518.37,1,0,0.0,7518.37,7518.37,Debit Card,9,No,,4.3
ORD10181,2023-08-26,CUST00506,55+,South,Paid Ads,Mobile,Home & Kitchen,Cookware Set,5814.79,5,5,1453.7,29073.95,27620.25,Net Banking,6,No,,3.9
ORD10182,2023-01-01,CUST00543,55+,South,Direct,Desktop,Electronics,Laptop,78739.07,1,15,11810.86,78739.07,66928.21,Credit Card,7,No,,3.9
ORD10183,2023-12-25,CUST00766,18-25,North,Referral,Tablet,Electronics,Laptop,110755.87,5,20,110755.87,553779.35,443023.48,Credit Card,6,No,,3.6
ORD10184,2023-07-21,CUST00208,18-25,West,Email,Desktop,Books,Self Help,318.39,3,15,143.28,955.17,811.89,Net Banking,6,No,,4.0
ORD10185,2023-06-07,CUST00123,18-25,Central,Organic Search,Mobile,Electronics,Tablet,27914.37,2,25,13957.18,55828.74,41871.56,UPI,8,No,,4.3
ORD10186,2023-09-20,CUST00032,55+,North,Email,Mobile,Clothing,T-Shirt,1124.5,3,20,674.7,3373.5,2698.8,Debit Card,1,No,,3.8
ORD10187,2023-04-12,CUST00646,55+,North,Organic Search,Mobile,Electronics,Smartphone,10590.11,2,0,0.0,21180.22,21180.22,Debit Card,7,No,,5.0
ORD10188,2023-03-04,CUST00444,46-55,South,Social Media,Mobile,Beauty,Lipstick,1009.3,1,15,151.4,1009.3,857.9,Debit Card,1,No,,5.0
ORD10189,2023-11-11,CUST00663,26-35,East,Email,Mobile,Home & Kitchen,Bedsheet,1615.03,2,0,0.0,3230.06,3230.06,Net Banking,10,No,,4.6
ORD10190,2023-07-15,CUST00580,26-35,South,Organic Search,Desktop,Clothing,Kurta,923.21,5,0,0.0,4616.05,4616.05,Credit Card,6,No,,4.1
ORD10191,2023-03-23,CUST00247,26-35,South,Referral,Desktop,Toys,Doll,1200.03,5,5,300.01,6000.15,5700.14,UPI,2,No,,3.3
ORD10192,2023-12-24,CUST00971,36-45,West,Referral,Desktop,Toys,Board Game,940.25,5,15,705.19,4701.25,3996.06,Debit Card,6,No,,5.0
ORD10193,2023-01-11,CUST00340,46-55,East,Organic Search,Mobile,Books,Fiction Novel,190.62,2,5,19.06,381.24,362.18,Debit Card,9,No,,4.2
ORD10194,2023-02-07,CUST00345,26-35,West,Direct,Desktop,Sports,Cricket Bat,4871.83,5,15,3653.87,24359.15,20705.28,Debit Card,6,No,,3.4
ORD10195,2023-04-25,CUST00388,26-35,Central,Email,Tablet,Beauty,Serum,2203.26,5,15,1652.45,11016.3,9363.85,Credit Card,10,No,,3.1
ORD10196,2023-11-24,CUST00244,26-35,East,Email,Mobile,Clothing,Kurta,1068.26,5,5,267.06,5341.3,5074.24,UPI,10,Yes,Changed Mind,4.8
ORD10197,2023-02-25,CUST00751,26-35,East,Referral,Desktop,Clothing,Jeans,2232.94,3,10,669.88,6698.82,6028.94,Credit Card,1,Yes,Changed Mind,5.0
ORD10198,2023-03-25,CUST00975,18-25,North,Referral,Mobile,Toys,Doll,1640.84,5,5,410.21,8204.2,7793.99,UPI,8,Yes,Defective,3.8
ORD10199,2023-12-01,CUST00445,18-25,Central,Direct,Tablet,Sports,Badminton Set,2743.74,1,20,548.75,2743.74,2194.99,COD,3,No,,4.7
ORD10200,2023-07-21,CUST00004,26-35,South,Organic Search,Mobile,Home & Kitchen,Bedsheet,1243.5,1,0,0.0,1243.5,1243.5,Debit Card,10,No,,3.7
ORD10201,2023-06-07,CUST00917,36-45,West,Social Media,Mobile,Clothing,Saree,7834.82,4,0,0.0,31339.28,31339.28,Net Banking,7,No,,4.0
ORD10202,2023-05-18,CUST00555,26-35,West,Referral,Desktop,Electronics,Earbuds,2478.83,3,5,371.82,7436.49,7064.67,COD,10,Yes,Defective,4.6
ORD10203,2023-06-03,CUST00875,36-45,Central,Paid Ads,Mobile,Beauty,Lipstick,772.71,2,25,386.36,1545.42,1159.06,Net Banking,2,No,,4.4
ORD10204,2023-01-22,CUST00152,46-55,North,Organic Search,Desktop,Clothing,Jeans,2930.41,2,0,0.0,5860.82,5860.82,COD,7,Yes,Changed Mind,4.4
ORD10205,2023-01-07,CUST00801,26-35,North,Organic Search,Tablet,Books,Biography,429.37,3,25,322.03,1288.11,966.08,Credit Card,10,No,,5.0
ORD10206,2023-05-16,CUST00177,26-35,North,Email,Desktop,Toys,Remote Car,3575.92,3,20,2145.55,10727.76,8582.21,Wallet,7,No,,3.2
ORD10207,2023-01-11,CUST00311,26-35,South,Paid Ads,Desktop,Clothing,T-Shirt,1169.47,3,15,526.26,3508.41,2982.15,Wallet,6,No,,3.6
ORD10208,2023-04-07,CUST00778,26-35,North,Social Media,Tablet,Books,Textbook,831.07,4,0,0.0,3324.28,3324.28,COD,8,No,,4.6
ORD10209,2023-03-30,CUST00206,46-55,South,Social Media,Desktop,Books,Self Help,590.26,5,0,0.0,2951.3,2951.3,Net Banking,4,No,,2.8
ORD10210,2023-05-04,CUST00486,36-45,North,Social Media,Mobile,Sports,Cycle,20885.25,1,0,0.0,20885.25,20885.25,Net Banking,6,No,,2.1
ORD10211,2023-11-28,CUST00276,36-45,North,Email,Mobile,Electronics,Laptop,106843.92,2,5,10684.39,213687.84,203003.45,Wallet,4,No,,4.7
ORD10212,2023-11-08,CUST00917,26-35,Central,Referral,Desktop,Clothing,Kurta,2081.82,2,10,416.36,4163.64,3747.28,COD,5,No,,3.8
ORD10213,2023-06-02,CUST00345,55+,East,Paid Ads,Mobile,Electronics,Smartphone,29483.58,3,10,8845.07,88450.74,79605.67,COD,2,No,,3.4
ORD10214,2023-12-05,CUST00303,26-35,Central,Paid Ads,Desktop,Toys,Board Game,2749.22,5,20,2749.22,13746.1,10996.88,Wallet,6,No,,3.8
ORD10215,2023-09-17,CUST00861,36-45,East,Direct,Tablet,Beauty,Shampoo,596.11,4,15,357.67,2384.44,2026.77,Debit Card,5,No,,2.9
ORD10216,2023-04-25,CUST00600,26-35,Central,Referral,Tablet,Beauty,Perfume,3444.96,2,15,1033.49,6889.92,5856.43,Credit Card,5,No,,4.6
ORD10217,2023-07-31,CUST00155,18-25,West,Paid Ads,Desktop,Books,Self Help,450.24,4,10,180.1,1800.96,1620.86,Wallet,1,No,,3.5
ORD10218,2023-11-21,CUST00591,36-45,Central,Email,Tablet,Clothing,T-Shirt,833.86,2,15,250.16,1667.72,1417.56,Net Banking,1,Yes,Not as Described,4.3
ORD10219,2023-01-20,CUST00383,55+,North,Direct,Mobile,Books,Comic,389.6,4,0,0.0,1558.4,1558.4,Wallet,9,No,,5.0
ORD10220,2023-03-08,CUST00844,18-25,Central,Social Media,Desktop,Beauty,Shampoo,297.07,3,10,89.12,891.21,802.09,Wallet,2,No,,3.6
ORD10221,2023-04-07,CUST00941,46-55,South,Direct,Mobile,Clothing,Saree,,4,15,4783.32,31888.8,27105.48,COD,3,No,,3.7
ORD10222,2023-11-24,CUST00050,36-45,West,Email,Mobile,Sports,Cricket Bat,1615.81,-3,20,323.16,1615.81,1292.65,COD,5,No,,3.2
ORD10223,2023-06-04,CUST00679,26-35,North,Referral,Tablet,Home & Kitchen,Curtains,3045.98,2,0,0.0,6091.96,6091.96,COD,7,No,,3.2
ORD10224,2023-04-12,CUST00207,26-35,South,Direct,Desktop,Electronics,Earbuds,1013.06,1,25,253.26,1013.06,759.8,UPI,10,No,,3.9
ORD10225,2023-10-21,CUST00093,36-45,South,Email,Desktop,Clothing,T-Shirt,216.57,1,0,0.0,216.57,216.57,UPI,8,No,,5.0
ORD10226,2023-05-29,CUST00098,46-55,South,Social Media,Desktop,Books,Fiction Novel,194.91,-1,0,0.0,389.82,389.82,Net Banking,6,No,,3.5
ORD10227,2023-06-25,CUST00986,26-35,West,Direct,Mobile,Sports,Dumbbells,4489.6,1,15,673.44,4489.6,3816.16,Credit Card,3,Yes,Changed Mind,5.0
ORD10228,2023-08-02,CUST00626,26-35,South,Email,Desktop,Clothing,T-Shirt,1476.04,2,0,0.0,2952.08,2952.08,Credit Card,10,No,,3.2
ORD10229,2023-01-07,CUST00591,36-45,Central,Referral,Tablet,Books,Comic,113.79,3,15,51.21,341.37,290.16,Wallet,9,No,,3.6
ORD10230,2023-06-27,CUST00628,18-25,West,Paid Ads,Mobile,Sports,Yoga Mat,1365.7,2,25,682.85,2731.4,2048.55,Net Banking,7,No,,4.8
ORD10231,2023-09-17,CUST00388,26-35,West,Organic Search,Desktop,Home & Kitchen,Mixer Grinder,3985.37,3,0,0.0,11956.11,11956.11,Net Banking,4,No,,2.5
ORD10232,2023-07-26,CUST00987,36-45,West,Social Media,Desktop,Home & Kitchen,Air Fryer,11826.04,1,0,0.0,11826.04,11826.04,Credit Card,7,Yes,Defective,4.7
ORD10233,2023-12-03,CUST00117,18-25,East,Referral,Tablet,Toys,Board Game,2610.79,-2,25,1958.09,7832.37,5874.28,UPI,6,No,,2.7
ORD10234,2023-03-13,CUST00403,26-35,West,Organic Search,Tablet,Beauty,Face Cream,259.51,2,25,129.75,519.02,389.27,Wallet,7,Yes,Wrong Item,4.7
ORD10235,2023-12-04,CUST00138,55+,West,Referral,Desktop,Sports,Yoga Mat,,4,25,2044.29,8177.16,6132.87,COD,10,No,,5.0
ORD10236,2023-02-23,CUST00903,26-35,East,Email,Desktop,Toys,Board Game,2229.54,2,0,0.0,4459.08,4459.08,UPI,7,No,,3.4
ORD10237,2023-12-26,CUST00729,36-45,East,Direct,Desktop,Books,Self Help,269.09,5,10,134.54,1345.45,1210.91,Wallet,9,No,,3.6
ORD10238,2023-06-30,CUST00428,36-45,West,Organic Search,Tablet,Clothing,Jeans,1759.73,3,0,0.0,5279.19,5279.19,Credit Card,9,No,,2.9
ORD10239,2023-05-17,CUST00700,26-35,Central,Organic Search,Desktop,Electronics,Smart Watch,4615.88,1,5,230.79,4615.88,4385.09,Net Banking,3,No,,3.5
ORD10240,2023-11-28,CUST00713,26-35,East,Referral,Mobile,Electronics,Tablet,53401.77,5,5,13350.44,267008.85,253658.41,Credit Card,9,No,,2.6
ORD10241,2023-11-21,CUST00560,36-45,West,Paid Ads,Tablet,Beauty,Perfume,1413.89,4,5,282.78,5655.56,5372.78,Credit Card,6,No,,3.9
ORD10242,2023-01-21,CUST00867,26-35,South,Social Media,Tablet,Clothing,Jeans,2337.7,1,20,467.54,2337.7,1870.16,Credit Card,7,No,,4.0
ORD10243,2023-10-21,CUST00803,36-45,Central,Paid Ads,Desktop,Toys,Puzzle,1296.08,3,25,972.06,3888.24,2916.18,COD,9,No,,4.5
ORD10244,2023-12-06,CUST00634,26-35,North,Organic Search,Tablet,Sports,Cycle,7298.64,2,5,729.86,14597.28,13867.42,UPI,6,No,,3.5
ORD10245,2023-01-21,CUST00816,55+,Central,Social Media,Tablet,Books,Self Help,652.25,5,5,163.06,3261.25,3098.19,COD,6,No,,5.0
ORD10246,2023-09-21,CUST00551,26-35,South,Direct,Desktop,Books,Comic,113.16,2,15,33.95,226.32,192.37,Credit Card,2,No,,5.0
ORD10247,2023-12-18,CUST00039,18-25,Central,Paid Ads,Desktop,Clothing,Kurta,2140.37,4,0,0.0,8561.48,8561.48,Net Banking,3,Yes,Not as Described,5.0
ORD10248,2023-01-09,CUST00634,18-25,East,Referral,Mobile,Books,Comic,289.07,4,15,173.44,1156.28,982.84,UPI,7,No,,2.9
ORD10249,2023-07-15,CUST00032,26-35,Central,Social Media,Tablet,Toys,Remote Car,2741.01,3,25,2055.76,8223.03,6167.27,Debit Card,7,No,,3.8
ORD10250,2023-03-05,CUST00313,26-35,Central,Paid Ads,Mobile,Home & Kitchen,Bedsheet,2893.48,1,0,0.0,2893.48,2893.48,Debit Card,1,Yes,Changed Mind,2.1
ORD10251,2023-04-03,CUST00872,36-45,North,Social Media,Tablet,Clothing,Kurta,2152.97,2,0,0.0,4305.94,4305.94,Credit Card,10,No,,3.6
ORD10252,2023-06-19,CUST00635,18-25,East,Direct,Tablet,Home & Kitchen,Air Fryer,4776.76,5,25,5970.95,23883.8,17912.85,Debit Card,6,No,,3.8
ORD10253,2023-03-28,CUST00805,26-35,South,Direct,Tablet,Sports,Badminton Set,1474.78,3,20,884.87,4424.34,3539.47,UPI,1,No,,3.7
ORD10254,2023-10-10,CUST00880,46-55,North,Direct,Mobile,Books,Comic,233.61,3,25,175.21,700.83,525.62,Credit Card,2,No,,2.8
ORD10255,2023-10-30,CUST00565,26-35,South,Social Media,Desktop,Toys,Puzzle,1021.11,5,20,1021.11,5105.55,4084.44,Debit Card,4,No,,3.0
ORD10256,2023-08-26,CUST00679,26-35,Central,Paid Ads,Desktop,Toys,Puzzle,1153.19,3,0,0.0,3459.57,3459.57,Debit Card,9,No,,3.2
ORD10257,2023-07-03,CUST00500,26-35,Central,Social Media,Desktop,Clothing,Kurta,2392.29,2,25,1196.14,4784.58,3588.44,Net Banking,1,No,,4.6
ORD10258,2023-12-27,CUST00593,26-35,North,Referral,Desktop,Books,Fiction Novel,167.96,3,0,0.0,503.88,503.88,Net Banking,9,No,,3.8
ORD10259,2023-09-04,CUST00451,18-25,South,Paid Ads,Desktop,Clothing,Kurta,1252.27,3,25,939.2,3756.81,2817.61,COD,10,Yes,Wrong Item,5.0
ORD10260,2023-02-28,CUST00663,46-55,South,Paid Ads,Tablet,Beauty,Face Cream,,4,15,635.66,4237.76,3602.1,COD,8,No,,2.9
ORD10261,2023-04-03,CUST00614,55+,East,Organic Search,Mobile,Electronics,Tablet,17343.26,2,10,3468.65,34686.52,31217.87,Net Banking,9,No,,4.1
ORD10262,2023-07-30,CUST00639,36-45,West,Referral,Tablet,Sports,Cycle,26682.56,2,5,2668.26,53365.12,50696.86,Credit Card,10,No,,2.8
ORD10263,2023-04-14,CUST00517,36-45,Central,Referral,Mobile,Clothing,Jacket,2927.31,1,0,0.0,2927.31,2927.31,COD,9,No,,3.3
ORD10264,2023-12-14,CUST00543,26-35,East,Referral,Tablet,Sports,Yoga Mat,686.38,2,0,0.0,1372.76,1372.76,Wallet,7,No,,3.8
ORD10265,2023-04-30,CUST00898,26-35,Central,Referral,Mobile,Sports,Yoga Mat,1350.98,-3,25,1013.24,4052.94,3039.7,COD,2,No,,4.2
ORD10266,2023-07-05,CUST00876,26-35,West,Paid Ads,Desktop,Electronics,Smart Watch,13781.83,3,20,8269.1,41345.49,33076.39,COD,2,No,,3.6
ORD10267,2023-05-10,CUST00793,36-45,South,Email,Tablet,Toys,Puzzle,827.21,3,25,620.41,2481.63,1861.22,Debit Card,5,No,,3.5
ORD10268,2023-03-24,CUST00149,26-35,East,Organic Search,Tablet,Electronics,Laptop,75750.92,3,0,0.0,227252.76,227252.76,Credit Card,7,No,,4.3
ORD10269,2023-12-31,CUST00656,26-35,Central,Social Media,Mobile,Beauty,Lipstick,,4,10,452.27,4522.72,4070.45,Credit Card,10,Yes,Wrong Item,4.0
ORD10270,2023-12-12,CUST00089,55+,Central,Paid Ads,Tablet,Toys,Puzzle,863.71,2,0,0.0,1727.42,1727.42,Credit Card,1,No,,2.8
ORD10271,2023-10-14,CUST00987,46-55,West,Referral,Mobile,Beauty,Face Cream,1394.93,5,10,697.47,6974.65,6277.18,UPI,10,No,,2.2
ORD10272,2023-09-15,CUST00264,46-55,West,Referral,Desktop,Clothing,Jacket,3531.19,5,0,0.0,17655.95,17655.95,Debit Card,5,No,,4.7
ORD10273,2023-10-28,CUST00265,18-25,South,Social Media,Desktop,Toys,Remote Car,3875.96,4,25,3875.96,15503.84,11627.88,UPI,1,No,,4.6
ORD10274,2023-05-28,CUST00568,55+,East,Paid Ads,Tablet,Sports,Badminton Set,623.34,3,5,93.5,1870.02,1776.52,Wallet,2,No,,4.0
ORD10275,2023-05-16,CUST00855,26-35,North,Direct,Tablet,Clothing,Jacket,4685.56,2,5,468.56,9371.12,8902.56,Net Banking,4,No,,3.3
ORD10276,2023-09-04,CUST00919,36-45,Central,Social Media,Desktop,Sports,Yoga Mat,2028.49,5,0,0.0,10142.45,10142.45,Debit Card,6,No,,1.7
ORD10277,2023-09-02,CUST00404,46-55,Central,Email,Desktop,Toys,Puzzle,366.72,5,20,366.72,1833.6,1466.88,Wallet,9,Yes,Not as Described,4.1
ORD10278,2023-06-16,CUST00243,26-35,West,Paid Ads,Desktop,Electronics,Smartphone,36312.33,4,0,0.0,145249.32,145249.32,Wallet,6,No,,3.9
ORD10279,2023-08-19,CUST00590,36-45,Central,Email,Desktop,Toys,Remote Car,1968.25,4,10,787.3,7873.0,7085.7,Debit Card,3,No,,5.0
ORD10280,2023-08-04,CUST00547,36-45,Central,Organic Search,Desktop,Clothing,Jeans,1682.47,1,0,0.0,1682.47,1682.47,Credit Card,8,No,,4.9
ORD10281,2023-11-19,CUST00343,26-35,East,Organic Search,Desktop,Beauty,Shampoo,189.02,3,25,141.77,567.06,425.29,Credit Card,2,No,,3.3
ORD10282,2023-05-26,CUST00458,46-55,South,Paid Ads,Tablet,Home & Kitchen,Cookware Set,2594.27,5,0,0.0,12971.35,12971.35,UPI,6,No,,2.6
ORD10283,2023-03-24,CUST00325,36-45,West,Social Media,Tablet,Books,Biography,564.4,1,0,0.0,564.4,564.4,COD,6,No,,3.9
ORD10284,2023-03-06,CUST00082,26-35,West,Referral,Mobile,Sports,Cycle,15349.73,2,0,0.0,30699.46,30699.46,Credit Card,4,No,,5.0
ORD10285,2023-05-15,CUST00671,55+,West,Direct,Mobile,Toys,Doll,1190.77,1,0,0.0,1190.77,1190.77,Debit Card,10,No,,3.5
ORD10286,2023-09-01,CUST00456,18-25,West,Direct,Tablet,Sports,Cricket Bat,1142.86,3,15,514.29,3428.58,2914.29,Wallet,8,No,,3.4
ORD10287,2023-06-27,CUST00825,18-25,North,Organic Search,Tablet,Sports,Cycle,18086.5,5,10,9043.25,90432.5,81389.25,Debit Card,8,No,,3.8
ORD10288,2023-09-02,CUST00816,18-25,West,Paid Ads,Mobile,Home & Kitchen,Bedsheet,1672.99,1,25,418.25,1672.99,1254.74,Wallet,5,Yes,Changed Mind,4.3
ORD10289,2023-02-10,CUST00530,36-45,East,Direct,Tablet,Beauty,Lipstick,1028.43,2,10,205.69,2056.86,1851.17,COD,7,No,,3.0
ORD10290,2023-03-11,CUST00638,26-35,North,Paid Ads,Mobile,Toys,Remote Car,2121.29,1,0,0.0,2121.29,2121.29,UPI,5,Yes,Changed Mind,3.5
ORD10291,2023-02-16,CUST00351,26-35,North,Social Media,Mobile,Home & Kitchen,Mixer Grinder,6291.18,1,5,314.56,6291.18,5976.62,Debit Card,3,Yes,Wrong Item,3.6
ORD10292,2023-04-03,CUST00013,18-25,West,Paid Ads,Tablet,Electronics,Earbuds,3990.44,1,25,997.61,3990.44,2992.83,Credit Card,4,No,,4.0
ORD10293,2023-08-31,CUST00320,55+,Central,Referral,Mobile,Clothing,Jacket,4676.61,1,5,233.83,4676.61,4442.78,UPI,7,No,,4.8
ORD10294,2023-02-27,CUST00283,36-45,Central,Direct,Desktop,Books,Textbook,717.96,1,5,35.9,717.96,682.06,Wallet,4,No,,3.8
ORD10295,2023-03-22,CUST00954,55+,South,Direct,Tablet,Sports,Cricket Bat,2856.99,1,5,142.85,2856.99,2714.14,Credit Card,8,Yes,Not as Described,4.4
ORD10296,2023-08-13,CUST00921,18-25,West,Paid Ads,Tablet,Clothing,Jacket,2163.37,5,15,1622.53,10816.85,9194.32,Debit Card,4,Yes,Changed Mind,3.7
ORD10297,2023-11-03,CUST00544,18-25,North,Direct,Tablet,Sports,Dumbbells,2159.46,4,10,863.78,8637.84,7774.06,Net Banking,9,No,,4.3
ORD10298,2023-11-14,CUST00839,26-35,Central,Social Media,Desktop,Beauty,Shampoo,723.91,5,15,542.93,3619.55,3076.62,Net Banking,4,No,,5.0
ORD10299,2023-01-23,CUST00033,26-35,West,Direct,Desktop,Beauty,Perfume,997.09,5,0,0.0,4985.45,4985.45,COD,3,No,,4.8
ORD10300,2023-11-07,CUST00853,18-25,West,Social Media,Tablet,Sports,Badminton Set,1214.25,3,5,182.14,3642.75,3460.61,Credit Card,2,Yes,Wrong Item,3.0
ORD10301,2023-06-05,CUST00984,26-35,South,Referral,Tablet,Toys,Puzzle,545.56,1,0,0.0,545.56,545.56,Debit Card,2,No,,2.5
ORD10302,2023-02-24,CUST00905,18-25,South,Referral,Tablet,Sports,Cricket Bat,3792.12,5,20,3792.12,18960.6,15168.48,Net Banking,10,No,,2.9
ORD10303,2023-07-31,CUST00332,36-45,East,Social Media,Desktop,Home & Kitchen,Bedsheet,1875.2,3,15,843.84,5625.6,4781.76,Net Banking,7,No,,4.3
ORD10304,2023-09-23,CUST00228,26-35,East,Referral,Tablet,Books,Fiction Novel,476.84,3,0,0.0,1430.52,1430.52,COD,3,No,,3.8
ORD10305,2023-07-02,CUST00376,46-55,Central,Email,Tablet,Sports,Badminton Set,971.32,1,25,242.83,971.32,728.49,Debit Card,3,No,,4.6
ORD10306,2023-09-07,CUST00039,36-45,East,Social Media,Desktop,Beauty,Face Cream,1140.65,4,0,0.0,4562.6,4562.6,Net Banking,10,No,,4.9
ORD10307,2023-11-21,CUST00327,26-35,North,Direct,Tablet,Toys,LEGO Set,5348.93,2,0,0.0,10697.86,10697.86,Net Banking,7,Yes,Defective,4.6
ORD10308,2023-08-10,CUST00488,36-45,Central,Email,Tablet,Books,Biography,566.39,1,5,28.32,566.39,538.07,Debit Card,5,No,,4.4
ORD10309,2023-07-22,CUST00631,55+,West,Social Media,Tablet,Toys,Board Game,1702.31,2,25,851.15,3404.62,2553.47,COD,10,No,,4.6
ORD10310,2023-06-28,CUST00313,18-25,Central,Paid Ads,Desktop,Electronics,Smartphone,36213.4,4,15,21728.04,144853.6,123125.56,Credit Card,4,No,,3.9
ORD10311,2023-02-13,CUST00249,55+,North,Social Media,Tablet,Toys,Board Game,999.21,3,0,0.0,2997.63,2997.63,Credit Card,2,No,,3.9
ORD10312,2023-10-03,CUST00495,36-45,West,Referral,Tablet,Home & Kitchen,Curtains,2307.81,3,5,346.17,6923.43,6577.26,COD,4,No,,3.4
ORD10313,2023-12-23,CUST00477,36-45,East,Organic Search,Mobile,Electronics,Earbuds,,3,5,189.97,3799.32,3609.35,UPI,10,No,,3.9
ORD10314,2023-06-11,CUST00513,55+,Central,Social Media,Desktop,Toys,Doll,692.99,4,0,0.0,2771.96,2771.96,Net Banking,8,No,,3.5
ORD10315,2023-11-17,CUST00514,26-35,North,Referral,Desktop,Books,Self Help,209.19,3,15,94.14,627.57,533.43,Debit Card,5,No,,3.9
ORD10316,2023-07-15,CUST00233,26-35,Central,Social Media,Desktop,Clothing,Saree,7259.66,2,0,0.0,14519.32,14519.32,COD,9,No,,3.1
ORD10317,2023-03-12,CUST00921,26-35,South,Direct,Tablet,Clothing,Jeans,2131.18,5,5,532.79,10655.9,10123.11,Debit Card,5,No,,3.3
ORD10318,2023-06-12,CUST00424,55+,East,Paid Ads,Mobile,Home & Kitchen,Air Fryer,8016.06,1,0,0.0,8016.06,8016.06,Credit Card,3,No,,4.2
ORD10319,2023-11-07,CUST00611,26-35,West,Paid Ads,Tablet,Clothing,Jeans,565.5,5,10,282.75,2827.5,2544.75,COD,10,No,,2.4
ORD10320,2023-08-31,CUST00993,18-25,South,Paid Ads,Mobile,Books,Textbook,694.36,4,25,694.36,2777.44,2083.08,Debit Card,3,No,,4.1
ORD10321,2023-05-07,CUST00043,36-45,Central,Referral,Tablet,Books,Biography,519.47,3,25,389.6,1558.41,1168.81,COD,7,No,,4.8
ORD10322,2023-01-22,CUST00572,26-35,West,Email,Desktop,Beauty,Face Cream,876.84,4,25,876.84,3507.36,2630.52,UPI,4,No,,3.0
ORD10323,2023-12-20,CUST00475,46-55,Central,Direct,Tablet,Books,Self Help,411.23,5,0,0.0,2056.15,2056.15,Debit Card,9,No,,4.8
ORD10324,2023-08-21,CUST00093,26-35,North,Organic Search,Mobile,Books,Comic,197.04,1,0,0.0,197.04,197.04,Wallet,10,No,,5.0
ORD10325,2023-07-13,CUST00787,18-25,South,Paid Ads,Mobile,Books,Textbook,536.49,4,0,0.0,2145.96,2145.96,Wallet,9,No,,3.0
ORD10326,2023-11-17,CUST00784,26-35,North,Referral,Desktop,Electronics,Smart Watch,7545.12,4,10,3018.05,30180.48,27162.43,Debit Card,3,Yes,Wrong Item,4.1
ORD10327,2023-08-15,CUST00007,26-35,South,Organic Search,Mobile,Clothing,Kurta,1784.89,4,20,1427.91,7139.56,5711.65,Debit Card,2,No,,4.0
ORD10328,2023-06-19,CUST00292,36-45,South,Email,Tablet,Electronics,Earbuds,665.24,1,10,66.52,665.24,598.72,COD,2,Yes,Changed Mind,4.5
ORD10329,2023-07-08,CUST00777,26-35,East,Social Media,Tablet,Home & Kitchen,Air Fryer,3838.14,3,15,1727.16,11514.42,9787.26,Net Banking,7,No,,4.0
ORD10330,2023-02-25,CUST00496,36-45,West,Referral,Desktop,Sports,Cricket Bat,4479.15,5,0,0.0,22395.75,22395.75,UPI,10,No,,2.4
